uid,title,description,long_description,begin,end,location_name,location_city,location_address,origin_agenda
58743419,Atelier initiation au cyanotype par Eséfania Henriquez - festival MUSIC'LY,Journées européennes du patrimoine,"Découvrez le cyanotype, une ancienne technique photographique, et réalisez votre propre impression sur textile aux emblématiques nuances de bleu.  
A partir de 8 ans.",2026-09-20 10:00:00+02:00,2026-09-20 12:00:00+02:00,UCLy - Université Catholique de Lyon,Lyon,10 place des archives 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
60362760,Balade atelier d’écriture itinérant avec Laurence Hugues,"Dans le cadre des Journées européennes du patrimoine et de Sirop de rue, festival de balades urbaines et gratuites pour tous les goûts :","**Dans le cadre des Journées européennes du patrimoine et de Sirop de rue, festival de balades urbaines et gratuites pour tous les goûts :**

*   Balade atelier d’écriture itinérant
*   RDV 10h, départ 10h30, durée 2h env
*   par [Laurence Hugues](https://www.instagram.com/laurencehugues/?hl=fr)",2026-09-20 10:00:00+02:00,2026-09-20 12:00:00+02:00,"Place Morel, Lyon 1er",Lyon,"Place Morel, 69001 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
87078410,Atelier « Carnet à reliure japonaise »,"Dans le cadre des Journées Européennes du Patrimoine et de l’exposition « (Extra)ordinaire » à L’Atrium, nous vous invitons à créer votre carnet à reliure japonaise, pour y écrire vos mémoires, vos  …","Dans le cadre des Journées Européennes du Patrimoine et de l’exposition « (Extra)ordinaire » à L’Atrium, nous vous invitons à créer votre carnet à reliure japonaise, pour y écrire vos mémoires, vos secrets et garder une trace de toutes vos histoires...  
À l’Espace culturel L’Atrium, salle Darnas  
Par l'équipe de L’Atrium  
Horaire : de 10h à 12h  
Age : Tout public. Enfants accompagnés à partir de 6 ans  
Durée : en continue  
Gratuit, sur réservation auprès du service de l’Espace culturel L’Atrium [atrium@villetassinlademilune.fr](mailto:atrium@villetassinlademilune.fr) ou 04 78 34 70 07)",2026-09-20 10:00:00+02:00,2026-09-20 12:00:00+02:00,Espace culturel L'Atrium,Tassin-la-Demi-Lune,"35 Av. du 8 Mai 1945, 69160 Tassin-la-Demi-Lune",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
54385467,Atelier chant pop par Laura Chantraine - festival MUSIC'LY,Journées européennes du patrimoine,"Le campus Saint-Paul a le plaisir d'accueillir le Centre de la Voix pour vous faire découvrir son atelier d'initiation au chant pop !  
Venez partager un moment musical chaleureux et tester le chant en groupe lors d’un atelier animé par Laura Chantraine et accessible dès l’âge de 15 ans.",2026-09-20 10:00:00+02:00,2026-09-20 11:30:00+02:00,UCLy - Université Catholique de Lyon,Lyon,10 place des archives 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
74544845,Gratte-Ciel en photos,Le quartier des Gratte-Ciel est un ensemble architectural unique en France. Sa construction a attiré les curieux et curieuses venu∙es photographier les immeubles et la vie qui s’y installe. A partir…,"Le quartier des Gratte-Ciel est un ensemble architectural unique en France. Sa construction a attiré les curieux et curieuses venu∙es photographier les immeubles et la vie qui s’y installe.  
A partir de fonds photographiques emblématiques, du chantier à aujourd’hui, redécouvrez ce patrimoine architectural vu par les photographes.",2026-09-20 10:00:00+02:00,2026-09-20 11:00:00+02:00,TNP - Théâtre national populaire,Villeurbanne,"8 Place Docteur Lazare Goujon, 69100 Villeurbanne, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
29534119,Velo vinyle,"Et si vous pédaliez pour actionner un vinyle ? Silvère Simon alias Métal Brûlant, membre du collectif la Poursuite, vous embarque dans les souvenirs de cyclistes. Pédalez pour écouter à votre rythme…","Et si vous pédaliez pour actionner un vinyle ? Silvère Simon alias Métal Brûlant, membre du collectif la Poursuite, vous embarque dans les souvenirs de cyclistes. Pédalez pour écouter à votre rythme et pourquoi pas vous aussi partager vos souvenirs ?",2026-09-20 10:30:00+02:00,2026-09-20 18:00:00+02:00,Musée de l'automobile Henri Malartre,Rochetaillée-sur-Saône,"645 Rue du Musée, 69270 Rochetaillée-sur-Saône, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
52153924,Visites d’idées // Balades décalées humoristiques,Les visites d'idées,"Les visites d'idées
-------------------

### L'histoire véridiquement subjective de la Croix-Rousse

**Dans le cadre des Journées européennes du patrimoine et de Sirop de rue, festival de balades urbaines et gratuites pour tous les goûts :**  
Un parcours de 45min dans les pentes de la Croix-Rousse pour une visite décalée, déglinguée !  
[https://www.instagram.com/visites\_d\_idees/](https://www.instagram.com/visites_d_idees/)",2026-09-20 10:30:00+02:00,2026-09-20 11:15:00+02:00,"Place Morel, Lyon 1er",Lyon,"Place Morel, 69001 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
4418394,Promenade de deux voitures hippomobiles du 19eme siècle dans les rues de Lyon,Découverte de l'attelage au 19eme siècle.,"Découverte de l'attelage au 19eme siècle.  
Présentation de 2 voitures hippomobiles attellées avec promenade dans les rues du 6e et 2e arrondissement de Lyon, le dimanche 20 septembre à 10h et 14h.  
Une voiture de type "" Milord"" "" et une voiture de type "" Omnibus"", attellées en paire.",2026-09-20 10:30:00+02:00,2026-09-20 11:00:00+02:00,Place Bellecour,Lyon,Place Bellecour 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
85571088,Atelier lecture pour enfants - festival MUSIC'LY,"Prenez place pour une parenthèse en compagnie de la troupe de théâtre de l'UCLy ! À travers des histoires captivantes et drôles, les enfants de 5 à 10 ans sont invités à laisser libre cours à leur et…","Prenez place pour une parenthèse en compagnie de la troupe de théâtre de l'UCLy ! À travers des histoires captivantes et drôles, les enfants de 5 à 10 ans sont invités à laisser libre cours à leur imagination et à partager un moment de découverte et d'évasion. Quatre sessions de lecture de 15 à 20 minutes seront proposées tout au long de la matinée.",2026-09-20 10:30:00+02:00,2026-09-20 11:00:00+02:00,UCLy - Université Catholique de Lyon,Lyon,10 place des archives 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
98560205,"Balade Urbaine ""Où sont les femmes ?"" - Lyon 7","Qu’elles soient artistes, réalisatrices, ouvrières, résistantes ou cheffes, nombreuses sont les femmes qui ont laissé leur empreinte dans notre ville et pourtant, les connaissez-vous ?","Qu’elles soient artistes, réalisatrices, ouvrières, résistantes ou cheffes, nombreuses sont les femmes qui ont laissé leur empreinte dans notre ville et pourtant, les connaissez-vous ?  
Laissez-vous entrainer dans les rues du 7ème arrondissement de Lyon par les guides de Filactions au travers de récits de lieux et de femmes qui ont marqué leur temps.",2026-09-20 10:30:00+02:00,2026-09-20 12:30:00+02:00,Centre d'histoire de la résistance,Lyon,"14 Av. Berthelot, 69007 Lyon, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
95494939,Visite guidée des collections,Partez à la découverte des salles d'exposition du Musée des sciences biologiques Dr Mérieux ! Cette visite guidée vous invite à découvrir l’univers passionnant de la microbiologie ainsi que de la les…,"Partez à la découverte des salles d'exposition du Musée des sciences biologiques Dr Mérieux ! Cette visite guidée vous invite à découvrir l’univers passionnant de la microbiologie ainsi que l'histoire de la lutte contre les maladies infectieuses. À travers les salles d'exposition, nous comprendrons la relation entre les humains et les micro-organismes depuis l'Antiquité ainsi que les stratégies développées au fil de l'histoire pour mieux protéger la santé humaine et animale.  
La visite commence à **10h30**. Le musée ouvrira ses portes à 10h15 uniquement pour accueillir les participants de la visite guidée.  
Il sera ouvert à 11h pour l'accueil des individuels / visites libres.

Informations pratiques :  
**Date et horaire :** le dimanche 20 septembre 2026 à 10h30  
**Tarif :** gratuit, dans le cadre des JEP  
**Public :** adultes et enfants à partir de 13 ans  
**Durée de la visite :** 01h15  
**Adresse :** 309 Avenue Jean Colomb, 69280 Marcy-l'Etoile  
**Réservation obligatoire** à [contact@musee-docteur-merieux.com](mailto:contact@musee-docteur-merieux.com)  
Les inscriptions seront ouvertes à partir du 18 août 2026.",2026-09-20 10:30:00+02:00,2026-09-20 11:45:00+02:00,Musée de sciences biologiques Docteur Mérieux,Marcy-l'Étoile,309 avenue Jean Colomb 69280 Marcy-l'Étoile,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
20244488,"Ateliers pédagogiques ""arts textiles"" par La Compagnie Excalibur",L'histoire de l'habillement remonte à plusieurs milliers d'années avant notre ère. L'atelier vous fera remonter le fil du temps en vous présentant l'art et les techniques du textile dans l'Occident à…,"L'histoire de l'habillement remonte à plusieurs milliers d'années avant notre ère. L'atelier vous fera remonter le fil du temps en vous présentant l'art et les techniques du textile dans l'Occident médiéval. Démonstration de broderie historique ou de tissage au tablettes seront l'occasion de redécouvrir des gestes oubliés qui sont aujourd'hui de nouveau appréciés et valorisés. La laine est la fibre principale utilisée au Moyen-âge en Occident, de par sa facilité à être obtenue et son confort.  
Mais s'il faut s'habiller, il ne faut toutefois pas négliger d'être beau ! Que ce soit grâce à la broderie, aux galons tissés aux cartes ou aux lacets en « fingerloop », tous les moyens sont bons pour revendiquer un statut ou une condition sociale. Et bien vastes sont les savoir-faire à redécouvrir et à expérimenter, dans cette recherche constante d'embellir toute chose..",2026-09-20 11:00:00+02:00,2026-09-20 19:00:00+02:00,Le Grenier d'Abondance (DRAC Auvergne-Rhône-Alpes-CNSMD),Lyon,"6, quai St-Vincent 69001 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
27137038,"Ateliers pédagogiques ""Scriptorium"" sur le thème de l'écriture par La Compagnie Excalibur","L'écriture, qui a certainement pris naissance en Mésopotamie, au travers de tablette d'argile, sous une forme cunéiforme (en coin), est une découverte capitale dans l'histoire de l'humanité.","L'écriture, qui a certainement pris naissance en Mésopotamie, au travers de tablette d'argile, sous une forme cunéiforme (en coin), est une découverte capitale dans l'histoire de l'humanité.  
L'atelier Scriptorium s'attache à expliquer sont évolutions aux travers des âges avec des reproductions calligraphiées & enluminées.  
Nous découvrirons aussi tout ce qui se trouve autour de l'écriture, la fabrication d'un livre demandait aux moines de nombreux contacts avec l’extérieur pour trouver les précieuses & nombreuses peaux qui feront le parchemin ainsi que les plantes & pigments qui donneront les encres & permettront de peindre les enluminures.  
Nous aborderons aussi la lecture, pour savoir à qui s'adressait ces livres.",2026-09-20 11:00:00+02:00,2026-09-20 19:00:00+02:00,Le Grenier d'Abondance (DRAC Auvergne-Rhône-Alpes-CNSMD),Lyon,"6, quai St-Vincent 69001 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
43196828,Taille de pierre et architecture : des démonstrations de taille auront lieu tout au long de la journée par La Compagnie Excalibur,"Taille de pierre et architecture : des démonstrations de taille, outils et techniques vous seront expliqués.","Taille de pierre et architecture : des démonstrations de taille, outils et techniques vous seront expliqués.  
Dans la conscience collective, il y a deux artisanats qui feront toujours partie de la symbolique du moyen âge : La forge et la taille de pierre.  
Ici, nous vous expliquerons pourquoi la taille de pierre répond parfaitement à la définition de l’artisanat, un mélange d’art et de technique.  
Vous découvrirez qu’un tailleur de pierre se doit d’être également un mathématicien, vous apprendrez que la pierre est un matériau complexe.  
Vous verrez les principaux outils utilisés pour tailler la pierre, on vous expliquera ce qu’est une gradine, une boucharde, une charrue.  
Vous comprendrez également pourquoi le tailleur de pierre travaille toujours à proximité du forgeron.  
Vous découvrirez également les outils qui ont permis à l'homme de construire châteaux et cathédrales. Venez voir comment une simple corde peux dessiner une voûte, une rosasse ou un angle droit.",2026-09-20 11:00:00+02:00,2026-09-20 19:00:00+02:00,Le Grenier d'Abondance (DRAC Auvergne-Rhône-Alpes-CNSMD),Lyon,"6, quai St-Vincent 69001 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
69708036,Jeux médiévaux sur table et jeux dit Viking de force et d’adresse par La Compagnie Excalibur,"Dans la société médiévale, qui comptait plus de 100 jours fériés par an, les jeux sont un aspect important de la vie quotidienne. On joue à la taverne et à l’auberge, bien sûr, mais aussi chez soi, à…","Dans la société médiévale, qui comptait plus de 100 jours fériés par an, les jeux sont un aspect important de la vie quotidienne. On joue à la taverne et à l’auberge, bien sûr, mais aussi chez soi, au château comme à la chaumière, aux bains publics, dans les monastères, à l’église ou sur son lieu de travail. On joue pour se distraire, mais aussi pour apprendre la stratégie, exercer son corps et son adresse dans des jeux de force ou d’habileté, voire pour régler des conflits sans se battre.  
Les jeux au Moyen Âge étaient très variés. Certains, comme la marelle et le jeu des moulins, étaient déjà joués dans l’empire romain, et le sont encore aujourd’hui ; d’autres sont plus exotiques, comme le jeu d’échec, qui fut inventé en Inde et transita par la Perse et le monde musulman avant d’être découvert par les Européens lors des croisades. Certains, enfin, sont tombés dans l’oubli : qui aujourd’hui connait encore le hnefatafl, ce jeu de plateau inventé par les Vikings ?  
Ces jeux ont parfois énormément changé : ainsi, les échecs pouvaient se jouer avec des dés, et le fou de notre échiquier moderne était à l’origine un éléphant !  
Alors, n'hésitez pas : venez faire une partie avec nous !",2026-09-20 11:00:00+02:00,2026-09-20 19:00:00+02:00,Le Grenier d'Abondance (DRAC Auvergne-Rhône-Alpes-CNSMD),Lyon,"6, quai St-Vincent 69001 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
